요일,구군,년,월,읍면동,주중/주말,지역코드,평균 유동인구,주중/주말 유동인구
월,서구,2020,02,남부민제1동,주중,26140,"6,318명","6,318"
월,서구,2020,02,남부민제2동,주중,26140,"8,277명","8,277"
월,서구,2020,02,암남동,주중,26140,"20,621명","20,621"
월,서구,2020,03,동대신제1동,주중,26140,"6,886명","6,886"
월,서구,2020,03,동대신제2동,주중,26140,"6,502명","6,502"
월,서구,2020,03,동대신제3동,주중,26140,"8,987명","8,987"
월,서구,2020,03,서대신제1동,주중,26140,"13,531명","13,531"
월,서구,2020,03,서대신제3동,주중,26140,"8,176명","8,176"
월,서구,2020,03,서대신제4동,주중,26140,"6,913명","6,913"
월,서구,2020,03,부민동,주중,26140,"6,830명","6,830"
월,서구,2020,03,아미동,주중,26140,"10,187명","10,187"
월,서구,2020,03,초장동,주중,26140,"3,085명","3,085"
월,서구,2020,03,충무동,주중,26140,"13,493명","13,493"
월,서구,2020,03,남부민제1동,주중,26140,"6,538명","6,538"
월,서구,2020,03,남부민제2동,주중,26140,"8,310명","8,310"
월,서구,2020,03,암남동,주중,26140,"20,137명","20,137"
월,서구,2020,04,동대신제1동,주중,26140,"6,846명","6,846"
월,서구,2020,04,동대신제2동,주중,26140,"6,398명","6,398"
월,서구,2020,04,동대신제3동,주중,26140,"9,901명","9,901"
월,서구,2020,04,서대신제1동,주중,26140,"13,868명","13,868"
월,서구,2020,04,서대신제3동,주중,26140,"8,339명","8,339"
월,서구,2020,04,서대신제4동,주중,26140,"6,719명","6,719"
월,서구,2020,04,부민동,주중,26140,"6,753명","6,753"
월,서구,2020,04,아미동,주중,26140,"10,635명","10,635"
월,서구,2020,04,초장동,주중,26140,"2,860명","2,860"
월,서구,2020,04,충무동,주중,26140,"13,983명","13,983"
월,서구,2020,04,남부민제1동,주중,26140,"6,252명","6,252"
월,서구,2020,04,남부민제2동,주중,26140,"8,350명","8,350"
월,서구,2020,04,암남동,주중,26140,"21,481명","21,481"
월,서구,2020,05,동대신제1동,주중,26140,"6,714명","6,714"
월,서구,2020,05,동대신제2동,주중,26140,"6,479명","6,479"
월,서구,2020,05,동대신제3동,주중,26140,"9,693명","9,693"
월,서구,2020,05,서대신제1동,주중,26140,"13,523명","13,523"
월,서구,2020,05,서대신제3동,주중,26140,"8,445명","8,445"
월,서구,2020,05,서대신제4동,주중,26140,"6,394명","6,394"
월,서구,2020,05,부민동,주중,26140,"7,210명","7,210"
월,서구,2020,05,아미동,주중,26140,"10,456명","10,456"
월,서구,2020,05,초장동,주중,26140,"2,972명","2,972"
월,서구,2020,05,충무동,주중,26140,"13,579명","13,579"
월,서구,2020,05,남부민제1동,주중,26140,"6,775명","6,775"
월,서구,2020,05,남부민제2동,주중,26140,"8,438명","8,438"
월,서구,2020,05,암남동,주중,26140,"20,810명","20,810"
월,서구,2020,06,동대신제1동,주중,26140,"6,599명","6,599"
월,서구,2020,06,동대신제2동,주중,26140,"6,526명","6,526"
월,서구,2020,06,동대신제3동,주중,26140,"10,155명","10,155"
월,서구,2020,06,서대신제1동,주중,26140,"13,464명","13,464"
월,서구,2020,06,서대신제3동,주중,26140,"8,339명","8,339"
월,서구,2020,06,서대신제4동,주중,26140,"6,425명","6,425"
월,서구,2020,06,부민동,주중,26140,"7,169명","7,169"
월,서구,2020,06,아미동,주중,26140,"10,252명","10,252"
월,서구,2020,06,초장동,주중,26140,"2,633명","2,633"
월,서구,2020,06,충무동,주중,26140,"13,578명","13,578"
월,서구,2020,06,남부민제1동,주중,26140,"6,602명","6,602"
월,서구,2020,06,남부민제2동,주중,26140,"8,476명","8,476"
월,서구,2020,06,암남동,주중,26140,"21,085명","21,085"
월,서구,2020,07,동대신제1동,주중,26140,"6,106명","6,106"
월,서구,2020,07,동대신제2동,주중,26140,"6,050명","6,050"
월,서구,2020,07,동대신제3동,주중,26140,"9,637명","9,637"
월,서구,2020,07,서대신제1동,주중,26140,"14,181명","14,181"
월,서구,2020,07,서대신제3동,주중,26140,"7,784명","7,784"
월,서구,2020,07,서대신제4동,주중,26140,"6,021명","6,021"
월,서구,2020,07,부민동,주중,26140,"7,495명","7,495"
월,서구,2020,07,아미동,주중,26140,"10,251명","10,251"
월,서구,2020,07,초장동,주중,26140,"2,787명","2,787"
월,서구,2020,07,충무동,주중,26140,"13,529명","13,529"
월,서구,2020,07,남부민제1동,주중,26140,"6,735명","6,735"
월,서구,2020,07,남부민제2동,주중,26140,"8,379명","8,379"
월,서구,2020,07,암남동,주중,26140,"20,047명","20,047"
월,동구,2020,01,초량1동,주중,26170,"7,460명","7,460"
월,동구,2020,01,초량2동,주중,26170,"8,415명","8,415"
월,동구,2020,01,초량3동,주중,26170,"17,672명","17,672"
월,동구,2020,01,초량6동,주중,26170,"6,156명","6,156"
월,동구,2020,01,수정1동,주중,26170,"4,735명","4,735"
월,동구,2020,01,수정2동,주중,26170,"9,643명","9,643"
월,동구,2020,01,수정4동,주중,26170,"3,065명","3,065"
월,동구,2020,01,수정5동,주중,26170,"3,908명","3,908"
월,동구,2020,01,범일1동,주중,26170,"7,155명","7,155"
월,동구,2020,01,범일2동,주중,26170,"20,953명","20,953"
월,동구,2020,01,범일5동,주중,26170,"4,317명","4,317"
월,동구,2020,02,초량1동,주중,26170,"7,357명","7,357"
월,동구,2020,02,초량2동,주중,26170,"8,555명","8,555"
월,동구,2020,02,초량3동,주중,26170,"17,859명","17,859"
월,동구,2020,02,초량6동,주중,26170,"5,951명","5,951"
월,동구,2020,02,수정1동,주중,26170,"4,739명","4,739"
월,동구,2020,02,수정2동,주중,26170,"9,501명","9,501"
월,동구,2020,02,수정4동,주중,26170,"3,013명","3,013"
월,동구,2020,02,수정5동,주중,26170,"3,771명","3,771"
월,동구,2020,02,범일1동,주중,26170,"7,091명","7,091"
월,동구,2020,02,범일2동,주중,26170,"22,078명","22,078"
월,동구,2020,02,범일5동,주중,26170,"4,916명","4,916"
월,동구,2020,03,초량1동,주중,26170,"6,680명","6,680"
월,동구,2020,03,초량2동,주중,26170,"8,158명","8,158"
월,동구,2020,03,초량3동,주중,26170,"17,364명","17,364"
월,동구,2020,03,초량6동,주중,26170,"5,973명","5,973"
월,동구,2020,03,수정1동,주중,26170,"4,764명","4,764"
월,동구,2020,03,수정2동,주중,26170,"9,008명","9,008"
월,동구,2020,03,수정4동,주중,26170,"3,158명","3,158"
월,동구,2020,03,수정5동,주중,26170,"4,937명","4,937"
월,동구,2020,03,범일1동,주중,26170,"6,705명","6,705"
월,동구,2020,03,범일2동,주중,26170,"20,259명","20,259"
월,동구,2020,03,범일5동,주중,26170,"4,138명","4,138"
월,동구,2020,04,초량1동,주중,26170,"6,880명","6,880"
월,동구,2020,04,초량2동,주중,26170,"8,117명","8,117"
월,동구,2020,04,초량3동,주중,26170,"17,924명","17,924"
월,동구,2020,04,초량6동,주중,26170,"5,918명","5,918"
월,동구,2020,04,수정1동,주중,26170,"4,491명","4,491"
월,동구,2020,04,수정2동,주중,26170,"9,279명","9,279"
월,동구,2020,04,수정4동,주중,26170,"3,028명","3,028"
월,동구,2020,04,수정5동,주중,26170,"4,825명","4,825"
월,동구,2020,04,범일1동,주중,26170,"6,289명","6,289"
월,동구,2020,04,범일2동,주중,26170,"21,459명","21,459"
월,동구,2020,04,범일5동,주중,26170,"4,077명","4,077"
월,동구,2020,05,초량1동,주중,26170,"6,669명","6,669"
월,동구,2020,05,초량2동,주중,26170,"8,522명","8,522"
월,동구,2020,05,초량3동,주중,26170,"18,048명","18,048"
월,동구,2020,05,초량6동,주중,26170,"5,738명","5,738"
월,동구,2020,05,수정1동,주중,26170,"4,214명","4,214"
월,동구,2020,05,수정2동,주중,26170,"9,960명","9,960"
월,동구,2020,05,수정4동,주중,26170,"2,965명","2,965"
월,동구,2020,05,수정5동,주중,26170,"5,258명","5,258"
월,동구,2020,05,범일1동,주중,26170,"5,856명","5,856"
월,동구,2020,05,범일2동,주중,26170,"21,385명","21,385"
월,동구,2020,05,범일5동,주중,26170,"3,891명","3,891"
월,동구,2020,06,초량1동,주중,26170,"6,870명","6,870"
월,동구,2020,06,초량2동,주중,26170,"8,642명","8,642"
월,동구,2020,06,초량3동,주중,26170,"18,188명","18,188"
월,동구,2020,06,초량6동,주중,26170,"5,874명","5,874"
월,동구,2020,06,수정1동,주중,26170,"4,169명","4,169"
월,동구,2020,06,수정2동,주중,26170,"10,448명","10,448"
월,동구,2020,06,수정4동,주중,26170,"2,995명","2,995"
월,동구,2020,06,수정5동,주중,26170,"5,064명","5,064"
월,동구,2020,06,범일1동,주중,26170,"6,270명","6,270"
월,동구,2020,06,범일2동,주중,26170,"22,156명","22,156"
월,동구,2020,06,범일5동,주중,26170,"3,640명","3,640"
월,동구,2020,07,초량1동,주중,26170,"7,148명","7,148"
월,동구,2020,07,초량2동,주중,26170,"8,947명","8,947"
월,동구,2020,07,초량3동,주중,26170,"19,348명","19,348"
월,동구,2020,07,초량6동,주중,26170,"5,515명","5,515"
월,동구,2020,07,수정1동,주중,26170,"3,860명","3,860"
월,동구,2020,07,수정2동,주중,26170,"11,611명","11,611"
월,동구,2020,07,수정4동,주중,26170,"2,726명","2,726"
월,동구,2020,07,수정5동,주중,26170,"4,974명","4,974"
월,동구,2020,07,범일1동,주중,26170,"6,160명","6,160"
월,동구,2020,07,범일2동,주중,26170,"21,933명","21,933"
월,동구,2020,07,범일5동,주중,26170,"3,555명","3,555"
월,영도구,2020,01,남항동,주중,26200,"13,922명","13,922"
월,영도구,2020,01,영선제1동,주중,26200,"5,769명","5,769"
월,영도구,2020,01,영선제2동,주중,26200,"10,691명","10,691"
월,영도구,2020,01,신선동,주중,26200,"6,378명","6,378"
월,영도구,2020,01,봉래제1동,주중,26200,"8,534명","8,534"
월,영도구,2020,01,봉래제2동,주중,26200,"6,985명","6,985"
월,영도구,2020,01,청학제1동,주중,26200,"6,846명","6,846"
월,영도구,2020,01,청학제2동,주중,26200,"18,071명","18,071"
월,영도구,2020,01,동삼제1동,주중,26200,"28,323명","28,323"
월,영도구,2020,01,동삼제2동,주중,26200,"5,225명","5,225"
월,영도구,2020,01,동삼제3동,주중,26200,"11,635명","11,635"
월,영도구,2020,02,남항동,주중,26200,"14,183명","14,183"
월,영도구,2020,02,영선제1동,주중,26200,"5,741명","5,741"
월,영도구,2020,02,영선제2동,주중,26200,"10,304명","10,304"
월,영도구,2020,02,신선동,주중,26200,"6,286명","6,286"
월,영도구,2020,02,봉래제1동,주중,26200,"7,944명","7,944"
월,영도구,2020,02,봉래제2동,주중,26200,"7,091명","7,091"
월,영도구,2020,02,청학제1동,주중,26200,"6,909명","6,909"
월,영도구,2020,02,청학제2동,주중,26200,"17,889명","17,889"
월,영도구,2020,02,동삼제1동,주중,26200,"30,244명","30,244"
월,영도구,2020,02,동삼제2동,주중,26200,"6,189명","6,189"
월,영도구,2020,02,동삼제3동,주중,26200,"11,574명","11,574"
월,영도구,2020,03,남항동,주중,26200,"14,163명","14,163"
월,영도구,2020,03,영선제1동,주중,26200,"5,787명","5,787"
월,영도구,2020,03,영선제2동,주중,26200,"10,567명","10,567"
월,영도구,2020,03,신선동,주중,26200,"7,105명","7,105"
월,영도구,2020,03,봉래제1동,주중,26200,"7,623명","7,623"
월,영도구,2020,03,봉래제2동,주중,26200,"7,462명","7,462"
월,영도구,2020,03,청학제1동,주중,26200,"7,020명","7,020"
월,영도구,2020,03,청학제2동,주중,26200,"18,708명","18,708"
월,영도구,2020,03,동삼제1동,주중,26200,"28,930명","28,930"
월,영도구,2020,03,동삼제2동,주중,26200,"6,330명","6,330"
월,영도구,2020,03,동삼제3동,주중,26200,"11,832명","11,832"
월,영도구,2020,04,남항동,주중,26200,"13,307명","13,307"
월,영도구,2020,04,영선제1동,주중,26200,"5,731명","5,731"
월,영도구,2020,04,영선제2동,주중,26200,"10,109명","10,109"
월,영도구,2020,04,신선동,주중,26200,"6,696명","6,696"
월,영도구,2020,04,봉래제1동,주중,26200,"7,675명","7,675"
월,영도구,2020,04,봉래제2동,주중,26200,"7,438명","7,438"
월,영도구,2020,04,청학제1동,주중,26200,"7,105명","7,105"
월,영도구,2020,04,청학제2동,주중,26200,"19,066명","19,066"
월,영도구,2020,04,동삼제1동,주중,26200,"30,457명","30,457"
월,영도구,2020,04,동삼제2동,주중,26200,"6,475명","6,475"
월,영도구,2020,04,동삼제3동,주중,26200,"12,171명","12,171"
월,영도구,2020,05,남항동,주중,26200,"13,653명","13,653"
월,영도구,2020,05,영선제1동,주중,26200,"6,085명","6,085"
월,영도구,2020,05,영선제2동,주중,26200,"10,326명","10,326"
월,영도구,2020,05,신선동,주중,26200,"7,020명","7,020"
월,영도구,2020,05,봉래제1동,주중,26200,"7,695명","7,695"
월,영도구,2020,05,봉래제2동,주중,26200,"7,167명","7,167"
월,영도구,2020,05,청학제1동,주중,26200,"6,823명","6,823"
월,영도구,2020,05,청학제2동,주중,26200,"18,749명","18,749"
월,영도구,2020,05,동삼제1동,주중,26200,"30,071명","30,071"
월,영도구,2020,05,동삼제2동,주중,26200,"6,721명","6,721"
월,영도구,2020,05,동삼제3동,주중,26200,"11,901명","11,901"
월,영도구,2020,06,남항동,주중,26200,"14,291명","14,291"
월,영도구,2020,06,영선제1동,주중,26200,"6,066명","6,066"
월,영도구,2020,06,영선제2동,주중,26200,"10,440명","10,440"
월,영도구,2020,06,신선동,주중,26200,"7,196명","7,196"
월,영도구,2020,06,봉래제1동,주중,26200,"7,848명","7,848"
월,영도구,2020,06,봉래제2동,주중,26200,"7,717명","7,717"
월,영도구,2020,06,청학제1동,주중,26200,"7,025명","7,025"
월,영도구,2020,06,청학제2동,주중,26200,"16,992명","16,992"
월,영도구,2020,06,동삼제1동,주중,26200,"30,874명","30,874"
월,영도구,2020,06,동삼제2동,주중,26200,"6,500명","6,500"
월,영도구,2020,06,동삼제3동,주중,26200,"11,166명","11,166"
월,영도구,2020,07,남항동,주중,26200,"15,414명","15,414"
월,영도구,2020,07,영선제1동,주중,26200,"6,291명","6,291"
월,영도구,2020,07,영선제2동,주중,26200,"10,716명","10,716"
월,영도구,2020,07,신선동,주중,26200,"7,086명","7,086"
월,영도구,2020,07,봉래제1동,주중,26200,"7,598명","7,598"
월,영도구,2020,07,봉래제2동,주중,26200,"7,628명","7,628"
월,영도구,2020,07,청학제1동,주중,26200,"6,985명","6,985"
월,영도구,2020,07,청학제2동,주중,26200,"16,388명","16,388"
월,영도구,2020,07,동삼제1동,주중,26200,"29,009명","29,009"
월,영도구,2020,07,동삼제2동,주중,26200,"7,140명","7,140"
월,영도구,2020,07,동삼제3동,주중,26200,"10,635명","10,635"
월,부산진구,2020,01,부전제1동,주중,26230,"29,162명","29,162"
월,부산진구,2020,01,부전제2동,주중,26230,"42,722명","42,722"
월,부산진구,2020,01,연지동,주중,26230,"19,495명","19,495"
월,부산진구,2020,01,초읍동,주중,26230,"21,110명","21,110"
월,부산진구,2020,01,양정제1동,주중,26230,"27,293명","27,293"
월,부산진구,2020,01,양정제2동,주중,26230,"14,703명","14,703"
월,부산진구,2020,01,전포제1동,주중,26230,"24,943명","24,943"
월,부산진구,2020,01,전포제2동,주중,26230,"18,283명","18,283"
월,부산진구,2020,01,부암제1동,주중,26230,"16,545명","16,545"
월,부산진구,2020,01,부암제3동,주중,26230,"17,992명","17,992"
월,부산진구,2020,01,당감제1동,주중,26230,"24,585명","24,585"
월,부산진구,2020,01,당감제2동,주중,26230,"9,130명","9,130"
월,부산진구,2020,01,당감제4동,주중,26230,"16,607명","16,607"
월,부산진구,2020,01,가야제1동,주중,26230,"22,833명","22,833"
월,부산진구,2020,01,가야제2동,주중,26230,"15,654명","15,654"
월,부산진구,2020,01,개금제1동,주중,26230,"16,288명","16,288"
월,부산진구,2020,01,개금제2동,주중,26230,"11,712명","11,712"
월,부산진구,2020,01,개금제3동,주중,26230,"26,711명","26,711"
월,부산진구,2020,01,범천제1동,주중,26230,"18,506명","18,506"
월,부산진구,2020,01,범천제2동,주중,26230,"14,296명","14,296"
월,부산진구,2020,02,부전제1동,주중,26230,"29,133명","29,133"
월,부산진구,2020,02,부전제2동,주중,26230,"39,863명","39,863"
월,부산진구,2020,02,연지동,주중,26230,"19,526명","19,526"
월,부산진구,2020,02,초읍동,주중,26230,"21,186명","21,186"
월,부산진구,2020,02,양정제1동,주중,26230,"27,772명","27,772"
월,부산진구,2020,02,양정제2동,주중,26230,"15,350명","15,350"
