요일,구군,년,월,읍면동,주중/주말,지역코드,평균 유동인구
목,동래구,2019,6,사직제1동,주중,26260,"9,117명"
목,동래구,2019,6,사직제2동,주중,26260,"29,370명"
목,동래구,2019,6,사직제3동,주중,26260,"12,744명"
목,동래구,2019,6,안락제1동,주중,26260,"20,566명"
목,동래구,2019,6,안락제2동,주중,26260,"27,695명"
목,동래구,2019,6,명장제1동,주중,26260,"11,076명"
목,동래구,2019,6,명장제2동,주중,26260,"16,416명"
목,동래구,2019,7,수민동,주중,26260,"31,995명"
목,동래구,2019,7,복산동,주중,26260,"9,873명"
목,동래구,2019,7,명륜동,주중,26260,"26,717명"
목,동래구,2019,7,온천제1동,주중,26260,"30,597명"
목,동래구,2019,7,온천제2동,주중,26260,"22,374명"
목,동래구,2019,7,온천제3동,주중,26260,"24,085명"
목,동래구,2019,7,사직제1동,주중,26260,"8,963명"
목,동래구,2019,7,사직제2동,주중,26260,"28,425명"
목,동래구,2019,7,사직제3동,주중,26260,"12,845명"
목,동래구,2019,7,안락제1동,주중,26260,"22,504명"
목,동래구,2019,7,안락제2동,주중,26260,"24,624명"
목,동래구,2019,7,명장제1동,주중,26260,"10,494명"
목,동래구,2019,7,명장제2동,주중,26260,"16,961명"
목,동래구,2019,8,수민동,주중,26260,"30,611명"
목,동래구,2019,8,복산동,주중,26260,"9,878명"
목,동래구,2019,8,명륜동,주중,26260,"25,377명"
목,동래구,2019,8,온천제1동,주중,26260,"29,852명"
목,동래구,2019,8,온천제2동,주중,26260,"22,272명"
목,동래구,2019,8,온천제3동,주중,26260,"25,317명"
목,동래구,2019,8,사직제1동,주중,26260,"8,589명"
목,동래구,2019,8,사직제2동,주중,26260,"26,170명"
목,동래구,2019,8,사직제3동,주중,26260,"13,738명"
목,동래구,2019,8,안락제1동,주중,26260,"19,781명"
목,동래구,2019,8,안락제2동,주중,26260,"25,733명"
목,동래구,2019,8,명장제1동,주중,26260,"12,153명"
목,동래구,2019,8,명장제2동,주중,26260,"16,600명"
목,동래구,2019,9,수민동,주중,26260,"36,057명"
목,동래구,2019,9,복산동,주중,26260,"10,802명"
목,동래구,2019,9,명륜동,주중,26260,"23,417명"
목,동래구,2019,9,온천제1동,주중,26260,"30,032명"
목,동래구,2019,9,온천제2동,주중,26260,"23,688명"
목,동래구,2019,9,온천제3동,주중,26260,"25,040명"
목,동래구,2019,9,사직제1동,주중,26260,"8,770명"
목,동래구,2019,9,사직제2동,주중,26260,"26,388명"
목,동래구,2019,9,사직제3동,주중,26260,"13,184명"
목,동래구,2019,9,안락제1동,주중,26260,"22,237명"
목,동래구,2019,9,안락제2동,주중,26260,"24,024명"
목,동래구,2019,9,명장제1동,주중,26260,"12,256명"
목,동래구,2019,9,명장제2동,주중,26260,"16,599명"
목,동래구,2019,10,수민동,주중,26260,"34,937명"
목,동래구,2019,10,복산동,주중,26260,"9,680명"
목,동래구,2019,10,명륜동,주중,26260,"24,702명"
목,동래구,2019,10,온천제1동,주중,26260,"27,056명"
목,동래구,2019,10,온천제2동,주중,26260,"23,736명"
목,동래구,2019,10,온천제3동,주중,26260,"28,703명"
목,동래구,2019,10,사직제1동,주중,26260,"9,943명"
목,동래구,2019,10,사직제2동,주중,26260,"26,364명"
목,동래구,2019,10,사직제3동,주중,26260,"15,873명"
목,동래구,2019,10,안락제1동,주중,26260,"19,729명"
목,동래구,2019,10,안락제2동,주중,26260,"26,090명"
목,동래구,2019,10,명장제1동,주중,26260,"12,370명"
목,동래구,2019,10,명장제2동,주중,26260,"15,280명"
목,동래구,2019,11,수민동,주중,26260,"32,385명"
목,동래구,2019,11,복산동,주중,26260,"9,653명"
목,동래구,2019,11,명륜동,주중,26260,"23,450명"
목,동래구,2019,11,온천제1동,주중,26260,"26,126명"
목,동래구,2019,11,온천제2동,주중,26260,"24,154명"
목,동래구,2019,11,온천제3동,주중,26260,"29,722명"
목,동래구,2019,11,사직제1동,주중,26260,"9,644명"
목,동래구,2019,11,사직제2동,주중,26260,"25,289명"
목,동래구,2019,11,사직제3동,주중,26260,"13,741명"
목,동래구,2019,11,안락제1동,주중,26260,"18,675명"
목,동래구,2019,11,안락제2동,주중,26260,"25,105명"
목,동래구,2019,11,명장제1동,주중,26260,"12,520명"
목,동래구,2019,11,명장제2동,주중,26260,"15,547명"
목,동래구,2019,12,수민동,주중,26260,"33,238명"
목,동래구,2019,12,복산동,주중,26260,"9,602명"
목,동래구,2019,12,명륜동,주중,26260,"23,051명"
목,동래구,2019,12,온천제1동,주중,26260,"27,276명"
목,동래구,2019,12,온천제2동,주중,26260,"23,852명"
목,동래구,2019,12,온천제3동,주중,26260,"29,035명"
목,동래구,2019,12,사직제1동,주중,26260,"9,735명"
목,동래구,2019,12,사직제2동,주중,26260,"26,945명"
목,동래구,2019,12,사직제3동,주중,26260,"13,629명"
목,동래구,2019,12,안락제1동,주중,26260,"18,869명"
목,동래구,2019,12,안락제2동,주중,26260,"25,224명"
목,동래구,2019,12,명장제1동,주중,26260,"12,869명"
목,동래구,2019,12,명장제2동,주중,26260,"15,230명"
목,남구,2019,1,대연1동,주중,26290,"16,447명"
목,남구,2019,1,대연3동,주중,26290,"41,812명"
목,남구,2019,1,대연4동,주중,26290,"6,570명"
목,남구,2019,1,대연5동,주중,26290,"14,304명"
목,남구,2019,1,대연6동,주중,26290,"10,621명"
목,남구,2019,1,용호1동,주중,26290,"32,537명"
목,남구,2019,1,용호2동,주중,26290,"8,975명"
목,남구,2019,1,용호3동,주중,26290,"7,553명"
목,남구,2019,1,용호4동,주중,26290,"5,116명"
목,남구,2019,1,용당동,주중,26290,"17,375명"
목,남구,2019,1,감만1동,주중,26290,"14,440명"
목,남구,2019,1,감만2동,주중,26290,"5,757명"
목,남구,2019,1,우암동,주중,26290,"11,995명"
목,남구,2019,1,문현1동,주중,26290,"7,083명"
목,남구,2019,1,문현2동,주중,26290,"10,821명"
목,남구,2019,1,문현3동,주중,26290,"10,865명"
목,남구,2019,1,문현4동,주중,26290,"4,764명"
목,남구,2019,2,대연1동,주중,26290,"17,795명"
목,남구,2019,2,대연3동,주중,26290,"40,649명"
목,남구,2019,2,대연4동,주중,26290,"6,623명"
목,남구,2019,2,대연5동,주중,26290,"14,982명"
목,남구,2019,2,대연6동,주중,26290,"10,525명"
목,남구,2019,2,용호1동,주중,26290,"27,633명"
목,남구,2019,2,용호2동,주중,26290,"9,024명"
목,남구,2019,2,용호3동,주중,26290,"5,855명"
목,남구,2019,2,용호4동,주중,26290,"4,745명"
목,남구,2019,2,용당동,주중,26290,"16,641명"
목,남구,2019,2,감만1동,주중,26290,"14,563명"
목,남구,2019,2,감만2동,주중,26290,"5,408명"
목,남구,2019,2,우암동,주중,26290,"10,843명"
목,남구,2019,2,문현1동,주중,26290,"6,675명"
목,남구,2019,2,문현2동,주중,26290,"10,488명"
목,남구,2019,2,문현3동,주중,26290,"10,569명"
목,남구,2019,2,문현4동,주중,26290,"4,840명"
목,남구,2019,3,대연1동,주중,26290,"17,948명"
목,남구,2019,3,대연3동,주중,26290,"44,347명"
목,남구,2019,3,대연4동,주중,26290,"7,194명"
목,남구,2019,3,대연5동,주중,26290,"14,066명"
목,남구,2019,3,대연6동,주중,26290,"10,432명"
목,남구,2019,3,용호1동,주중,26290,"27,214명"
목,남구,2019,3,용호2동,주중,26290,"7,857명"
목,남구,2019,3,용호3동,주중,26290,"5,761명"
목,남구,2019,3,용호4동,주중,26290,"4,478명"
목,남구,2019,3,용당동,주중,26290,"17,681명"
목,남구,2019,3,감만1동,주중,26290,"13,160명"
목,남구,2019,3,감만2동,주중,26290,"8,026명"
목,남구,2019,3,우암동,주중,26290,"10,938명"
목,남구,2019,3,문현1동,주중,26290,"4,131명"
목,남구,2019,3,문현2동,주중,26290,"10,857명"
목,남구,2019,3,문현3동,주중,26290,"8,262명"
목,남구,2019,3,문현4동,주중,26290,"9,752명"
목,남구,2019,4,대연1동,주중,26290,"19,544명"
목,남구,2019,4,대연3동,주중,26290,"52,953명"
목,남구,2019,4,대연4동,주중,26290,"9,911명"
목,남구,2019,4,대연5동,주중,26290,"16,664명"
목,남구,2019,4,대연6동,주중,26290,"10,062명"
목,남구,2019,4,용호1동,주중,26290,"37,263명"
목,남구,2019,4,용호2동,주중,26290,"16,603명"
목,남구,2019,4,용호3동,주중,26290,"10,298명"
목,남구,2019,4,용호4동,주중,26290,"6,483명"
목,남구,2019,4,용당동,주중,26290,"13,546명"
목,남구,2019,4,감만1동,주중,26290,"13,811명"
목,남구,2019,4,감만2동,주중,26290,"7,146명"
목,남구,2019,4,우암동,주중,26290,"13,531명"
목,남구,2019,4,문현1동,주중,26290,"9,452명"
목,남구,2019,4,문현2동,주중,26290,"12,279명"
목,남구,2019,4,문현3동,주중,26290,"10,245명"
목,남구,2019,4,문현4동,주중,26290,"10,523명"
목,남구,2019,5,대연1동,주중,26290,"17,951명"
목,남구,2019,5,대연3동,주중,26290,"51,280명"
목,남구,2019,5,대연4동,주중,26290,"10,346명"
목,남구,2019,5,대연5동,주중,26290,"15,972명"
목,남구,2019,5,대연6동,주중,26290,"9,813명"
목,남구,2019,5,용호1동,주중,26290,"35,951명"
목,남구,2019,5,용호2동,주중,26290,"17,263명"
목,남구,2019,5,용호3동,주중,26290,"10,596명"
목,남구,2019,5,용호4동,주중,26290,"6,531명"
목,남구,2019,5,용당동,주중,26290,"13,863명"
목,남구,2019,5,감만1동,주중,26290,"14,805명"
목,남구,2019,5,감만2동,주중,26290,"7,477명"
목,남구,2019,5,우암동,주중,26290,"14,744명"
목,남구,2019,5,문현1동,주중,26290,"9,230명"
목,남구,2019,5,문현2동,주중,26290,"12,487명"
목,남구,2019,5,문현3동,주중,26290,"10,893명"
목,남구,2019,5,문현4동,주중,26290,"10,778명"
목,남구,2019,6,대연1동,주중,26290,"18,989명"
목,남구,2019,6,대연3동,주중,26290,"48,436명"
목,남구,2019,6,대연4동,주중,26290,"11,057명"
목,남구,2019,6,대연5동,주중,26290,"15,776명"
목,남구,2019,6,대연6동,주중,26290,"9,794명"
목,남구,2019,6,용호1동,주중,26290,"37,876명"
목,남구,2019,6,용호2동,주중,26290,"17,495명"
목,남구,2019,6,용호3동,주중,26290,"11,652명"
목,남구,2019,6,용호4동,주중,26290,"6,974명"
목,남구,2019,6,용당동,주중,26290,"13,092명"
목,남구,2019,6,감만1동,주중,26290,"16,445명"
목,남구,2019,6,감만2동,주중,26290,"7,024명"
목,남구,2019,6,우암동,주중,26290,"14,103명"
목,남구,2019,6,문현1동,주중,26290,"9,795명"
목,남구,2019,6,문현2동,주중,26290,"11,580명"
목,남구,2019,6,문현3동,주중,26290,"11,724명"
목,남구,2019,6,문현4동,주중,26290,"10,799명"
목,남구,2019,7,대연1동,주중,26290,"16,677명"
목,남구,2019,7,대연3동,주중,26290,"44,371명"
목,남구,2019,7,대연4동,주중,26290,"10,264명"
목,남구,2019,7,대연5동,주중,26290,"16,785명"
목,남구,2019,7,대연6동,주중,26290,"9,259명"
목,남구,2019,7,용호1동,주중,26290,"37,867명"
목,남구,2019,7,용호2동,주중,26290,"18,379명"
목,남구,2019,7,용호3동,주중,26290,"11,609명"
목,남구,2019,7,용호4동,주중,26290,"7,502명"
목,남구,2019,7,용당동,주중,26290,"11,696명"
목,남구,2019,7,감만1동,주중,26290,"15,270명"
목,남구,2019,7,감만2동,주중,26290,"7,539명"
목,남구,2019,7,우암동,주중,26290,"14,002명"
목,남구,2019,7,문현1동,주중,26290,"10,058명"
목,남구,2019,7,문현2동,주중,26290,"12,229명"
목,남구,2019,7,문현3동,주중,26290,"12,648명"
목,남구,2019,7,문현4동,주중,26290,"12,040명"
목,남구,2019,8,대연1동,주중,26290,"18,184명"
목,남구,2019,8,대연3동,주중,26290,"44,744명"
목,남구,2019,8,대연4동,주중,26290,"10,177명"
목,남구,2019,8,대연5동,주중,26290,"15,548명"
목,남구,2019,8,대연6동,주중,26290,"9,008명"
목,남구,2019,8,용호1동,주중,26290,"37,918명"
목,남구,2019,8,용호2동,주중,26290,"17,531명"
목,남구,2019,8,용호3동,주중,26290,"11,189명"
목,남구,2019,8,용호4동,주중,26290,"7,337명"
목,남구,2019,8,용당동,주중,26290,"12,141명"
목,남구,2019,8,감만1동,주중,26290,"15,090명"
목,남구,2019,8,감만2동,주중,26290,"7,869명"
목,남구,2019,8,우암동,주중,26290,"14,509명"
목,남구,2019,8,문현1동,주중,26290,"9,960명"
목,남구,2019,8,문현2동,주중,26290,"12,269명"
목,남구,2019,8,문현3동,주중,26290,"11,974명"
목,남구,2019,8,문현4동,주중,26290,"11,460명"
목,남구,2019,9,대연1동,주중,26290,"17,592명"
목,남구,2019,9,대연3동,주중,26290,"54,542명"
목,남구,2019,9,대연4동,주중,26290,"11,041명"
목,남구,2019,9,대연5동,주중,26290,"17,207명"
목,남구,2019,9,대연6동,주중,26290,"9,610명"
목,남구,2019,9,용호1동,주중,26290,"38,271명"
목,남구,2019,9,용호2동,주중,26290,"15,774명"
목,남구,2019,9,용호3동,주중,26290,"10,824명"
목,남구,2019,9,용호4동,주중,26290,"8,881명"
목,남구,2019,9,용당동,주중,26290,"14,094명"
목,남구,2019,9,감만1동,주중,26290,"14,425명"
목,남구,2019,9,감만2동,주중,26290,"7,088명"
목,남구,2019,9,우암동,주중,26290,"14,507명"
목,남구,2019,9,문현1동,주중,26290,"10,341명"
목,남구,2019,9,문현2동,주중,26290,"12,549명"
목,남구,2019,9,문현3동,주중,26290,"12,004명"
목,남구,2019,9,문현4동,주중,26290,"11,484명"
목,남구,2019,10,대연1동,주중,26290,"16,132명"
목,남구,2019,10,대연3동,주중,26290,"49,060명"
목,남구,2019,10,대연4동,주중,26290,"10,160명"
목,남구,2019,10,대연5동,주중,26290,"14,089명"
목,남구,2019,10,대연6동,주중,26290,"10,225명"
목,남구,2019,10,용호1동,주중,26290,"43,676명"
목,남구,2019,10,용호2동,주중,26290,"17,853명"
목,남구,2019,10,용호3동,주중,26290,"10,412명"
목,남구,2019,10,용호4동,주중,26290,"9,136명"
목,남구,2019,10,용당동,주중,26290,"13,596명"
목,남구,2019,10,감만1동,주중,26290,"16,531명"
목,남구,2019,10,감만2동,주중,26290,"7,124명"
목,남구,2019,10,우암동,주중,26290,"15,222명"
목,남구,2019,10,문현1동,주중,26290,"10,857명"
목,남구,2019,10,문현2동,주중,26290,"12,619명"
목,남구,2019,10,문현3동,주중,26290,"12,180명"
목,남구,2019,10,문현4동,주중,26290,"10,434명"
목,남구,2019,11,대연1동,주중,26290,"15,661명"
목,남구,2019,11,대연3동,주중,26290,"50,904명"
목,남구,2019,11,대연4동,주중,26290,"10,299명"
목,남구,2019,11,대연5동,주중,26290,"13,588명"
목,남구,2019,11,대연6동,주중,26290,"10,055명"
목,남구,2019,11,용호1동,주중,26290,"43,907명"
목,남구,2019,11,용호2동,주중,26290,"16,862명"
목,남구,2019,11,용호3동,주중,26290,"10,882명"
목,남구,2019,11,용호4동,주중,26290,"9,090명"
목,남구,2019,11,용당동,주중,26290,"14,120명"
목,남구,2019,11,감만1동,주중,26290,"15,472명"
목,남구,2019,11,감만2동,주중,26290,"7,114명"
목,남구,2019,11,우암동,주중,26290,"14,649명"
목,남구,2019,11,문현1동,주중,26290,"10,320명"
목,남구,2019,11,문현2동,주중,26290,"12,294명"
목,남구,2019,11,문현3동,주중,26290,"12,096명"
목,남구,2019,11,문현4동,주중,26290,"10,481명"
목,남구,2019,12,대연1동,주중,26290,"16,071명"
목,남구,2019,12,대연3동,주중,26290,"49,200명"
목,남구,2019,12,대연4동,주중,26290,"10,990명"
목,남구,2019,12,대연5동,주중,26290,"13,723명"
목,남구,2019,12,대연6동,주중,26290,"9,938명"
목,남구,2019,12,용호1동,주중,26290,"43,836명"
목,남구,2019,12,용호2동,주중,26290,"16,942명"
목,남구,2019,12,용호3동,주중,26290,"10,877명"
목,남구,2019,12,용호4동,주중,26290,"9,390명"
목,남구,2019,12,용당동,주중,26290,"13,227명"
목,남구,2019,12,감만1동,주중,26290,"15,754명"
목,남구,2019,12,감만2동,주중,26290,"7,177명"
목,남구,2019,12,우암동,주중,26290,"15,040명"
목,남구,2019,12,문현1동,주중,26290,"10,368명"
목,남구,2019,12,문현2동,주중,26290,"12,620명"
목,남구,2019,12,문현3동,주중,26290,"12,535명"
목,남구,2019,12,문현4동,주중,26290,"10,547명"
목,북구,2019,1,구포제1동,주중,26320,"8,228명"
목,북구,2019,1,구포제2동,주중,26320,"25,238명"
목,북구,2019,1,구포제3동,주중,26320,"7,686명"
목,북구,2019,1,금곡동,주중,26320,"20,076명"
목,북구,2019,1,화명제1동,주중,26320,"22,773명"
